subscription_id,account_id,plan_id,started_at,ended_at,status,seats,mrr
S004388,A004388,PLN_STARTER,2023-02-22,,active,4,49
S004389,A004389,PLN_STARTER,2024-10-23,,active,6,59
S004390,A004390,PLN_STARTER,2023-10-31,,active,6,59
S004391,A004391,PLN_SCALE,2023-02-23,,active,79,799
S004392,A004392,PLN_STARTER,2023-05-03,,active,5,49
S004393,A004393,PLN_GROWTH,2023-09-19,,active,7,199
S004394,A004394,PLN_GROWTH,2023-04-24,2023-08-19,cancelled,24,231
S004395,A004395,PLN_GROWTH,2024-04-11,2025-07-02,cancelled,10,199
S004396,A004396,PLN_SCALE,2024-11-14,,active,101,805
S004397,A004397,PLN_GROWTH,2023-03-31,,active,14,199
S004398,A004398,PLN_GROWTH,2024-01-18,,active,24,231
S004399,A004399,PLN_GROWTH,2024-12-15,,active,13,199
S004400,A004400,PLN_STARTER,2024-10-26,,active,6,59
S004401,A004401,PLN_STARTER,2023-06-14,,active,4,49
S004402,A004402,PLN_GROWTH,2025-04-25,,active,17,199
S004403,A004403,PLN_STARTER,2023-04-28,,active,5,49
S004404,A004404,PLN_STARTER,2024-04-22,2024-10-10,cancelled,3,49
S004405,A004405,PLN_STARTER,2024-03-22,,active,2,49
S004406,A004406,PLN_STARTER,2023-09-17,,active,4,49
S004407,A004407,PLN_ENTERPRISE,2023-04-10,,active,377,2499
S004408,A004408,PLN_GROWTH,2023-07-29,,active,19,199
S004409,A004409,PLN_STARTER,2023-09-15,2024-10-30,cancelled,2,49
S004410,A004410,PLN_GROWTH,2024-01-28,2025-06-24,cancelled,24,231
S004411,A004411,PLN_STARTER,2023-02-13,,active,5,49
S004412,A004412,PLN_GROWTH,2023-11-14,,active,19,199
S004413,A004413,PLN_STARTER,2023-11-01,2025-01-25,cancelled,2,49
S004414,A004414,PLN_SCALE,2025-03-02,,active,113,877
S004415,A004415,PLN_GROWTH,2023-11-04,,active,13,199
S004416,A004416,PLN_STARTER,2024-08-26,2025-02-12,cancelled,6,59
S004417,A004417,PLN_STARTER,2024-07-24,2025-02-07,cancelled,4,49
S004418,A004418,PLN_GROWTH,2025-04-21,,active,7,199
S004419,A004419,PLN_GROWTH,2025-07-03,,active,25,239
S004420,A004420,PLN_SCALE,2025-09-03,,active,46,799
S004421,A004421,PLN_STARTER,2024-10-18,,active,3,49
S004422,A004422,PLN_STARTER,2023-08-04,,active,4,49
S004423,A004423,PLN_GROWTH,2024-06-02,,active,20,199
S004424,A004424,PLN_STARTER,2024-01-28,,active,4,49
S004425,A004425,PLN_SCALE,2024-03-27,,active,73,799
S004426,A004426,PLN_GROWTH,2023-12-13,,active,19,199
S004427,A004427,PLN_STARTER,2024-06-30,,active,2,49
S004428,A004428,PLN_GROWTH,2025-04-10,,active,8,199
S004429,A004429,PLN_ENTERPRISE,2023-04-26,,active,314,2499
S004430,A004430,PLN_SCALE,2025-03-10,,active,94,799
S004431,A004431,PLN_STARTER,2023-07-23,2025-07-03,cancelled,3,49
S004432,A004432,PLN_GROWTH,2024-01-11,,active,18,199
S004433,A004433,PLN_STARTER,2025-02-01,,active,2,49
S004434,A004434,PLN_STARTER,2025-02-07,,active,6,59
S004435,A004435,PLN_STARTER,2025-07-08,,active,3,49
S004436,A004436,PLN_GROWTH,2023-04-08,,active,24,231
S004437,A004437,PLN_STARTER,2025-02-22,,active,2,49
S004438,A004438,PLN_STARTER,2023-02-12,2024-05-19,cancelled,3,49
S004439,A004439,PLN_SCALE,2023-07-30,2024-07-27,cancelled,131,985
S004440,A004440,PLN_GROWTH,2023-10-05,,active,23,223
S004441,A004441,PLN_STARTER,2024-04-24,,active,6,59
S004442,A004442,PLN_STARTER,2023-02-19,,active,4,49
S004443,A004443,PLN_GROWTH,2025-06-08,,active,19,199
S004444,A004444,PLN_SCALE,2024-05-02,,active,131,985
S004445,A004445,PLN_STARTER,2025-04-23,,active,1,49
S004446,A004446,PLN_STARTER,2024-06-20,,active,2,49
S004447,A004447,PLN_GROWTH,2023-10-31,,active,8,199
S004448,A004448,PLN_STARTER,2023-07-10,,active,4,49
S004449,A004449,PLN_STARTER,2025-01-22,,active,5,49
S004450,A004450,PLN_GROWTH,2024-11-25,,active,14,199
S004451,A004451,PLN_STARTER,2025-08-29,,active,6,59
S004452,A004452,PLN_SCALE,2025-06-22,,active,94,799
S004453,A004453,PLN_STARTER,2024-12-29,,active,2,49
S004454,A004454,PLN_STARTER,2023-04-25,,active,5,49
S004455,A004455,PLN_GROWTH,2024-05-09,2024-09-27,cancelled,14,199
S004456,A004456,PLN_STARTER,2024-02-23,,active,5,49
S004457,A004457,PLN_STARTER,2024-09-05,2024-12-24,cancelled,5,49
S004458,A004458,PLN_GROWTH,2023-09-23,,active,23,223
S004459,A004459,PLN_GROWTH,2025-07-02,,active,18,199
S004460,A004460,PLN_GROWTH,2024-03-22,,active,9,199
S004461,A004461,PLN_STARTER,2025-02-27,,active,5,49
S004462,A004462,PLN_SCALE,2024-12-15,,active,81,799
S004463,A004463,PLN_STARTER,2025-02-08,,active,4,49
S004464,A004464,PLN_GROWTH,2025-06-16,,active,8,199
S004465,A004465,PLN_STARTER,2024-06-15,,active,5,49
S004466,A004466,PLN_GROWTH,2025-08-28,,active,21,207
S004467,A004467,PLN_GROWTH,2024-04-18,,active,25,239
S004468,A004468,PLN_SCALE,2024-10-15,,active,49,799
S004469,A004469,PLN_ENTERPRISE,2024-04-16,,active,237,2499
S004470,A004470,PLN_STARTER,2024-12-10,,active,2,49
S004471,A004471,PLN_STARTER,2023-12-30,,active,3,49
S004472,A004472,PLN_STARTER,2024-12-12,,active,5,49
S004473,A004473,PLN_STARTER,2025-08-09,,active,3,49
S004474,A004474,PLN_SCALE,2025-08-24,,active,49,799
S004475,A004475,PLN_GROWTH,2024-12-13,,active,20,199
S004476,A004476,PLN_STARTER,2023-06-07,2024-11-27,cancelled,6,59
S004477,A004477,PLN_SCALE,2023-02-25,,active,35,799
S004478,A004478,PLN_GROWTH,2023-01-22,,active,7,199
S004479,A004479,PLN_SCALE,2024-02-20,2025-01-19,cancelled,77,799
S004480,A004480,PLN_STARTER,2024-07-06,,active,6,59
S004481,A004481,PLN_STARTER,2025-05-13,,active,4,49
S004482,A004482,PLN_STARTER,2024-12-31,,active,2,49
S004483,A004483,PLN_STARTER,2023-08-20,,active,3,49
S004484,A004484,PLN_STARTER,2024-06-18,,active,1,49
S004485,A004485,PLN_STARTER,2024-11-15,,active,4,49
S004486,A004486,PLN_STARTER,2023-11-08,2024-10-21,cancelled,2,49
S004487,A004487,PLN_STARTER,2023-06-11,,active,5,49
S004488,A004488,PLN_SCALE,2023-06-08,,active,99,799
S004489,A004489,PLN_STARTER,2023-11-22,,active,4,49
S004490,A004490,PLN_SCALE,2024-01-27,,active,128,967
S004491,A004491,PLN_ENTERPRISE,2025-06-24,,active,307,2499
S004492,A004492,PLN_STARTER,2025-04-22,,active,2,49
S004493,A004493,PLN_GROWTH,2023-11-01,2025-03-11,cancelled,11,199
S004494,A004494,PLN_GROWTH,2023-06-28,,active,8,199
S004495,A004495,PLN_STARTER,2024-02-18,,active,6,59
S004496,A004496,PLN_STARTER,2023-10-11,2024-12-13,cancelled,4,49
S004497,A004497,PLN_STARTER,2024-04-29,,active,3,49
S004498,A004498,PLN_GROWTH,2024-06-17,,active,8,199
S004499,A004499,PLN_STARTER,2023-11-21,,active,6,59
S004500,A004500,PLN_GROWTH,2023-02-21,,active,18,199
S004501,A004501,PLN_STARTER,2025-07-05,,active,6,59
S004502,A004502,PLN_STARTER,2023-01-18,2023-12-09,cancelled,2,49
S004503,A004503,PLN_GROWTH,2023-02-16,,active,21,207
S004504,A004504,PLN_STARTER,2023-07-28,,active,3,49
S004505,A004505,PLN_SCALE,2024-11-09,2025-05-13,cancelled,104,823
S004506,A004506,PLN_STARTER,2024-12-11,,active,6,59
S004507,A004507,PLN_GROWTH,2024-04-11,,active,26,247
S004508,A004508,PLN_SCALE,2023-03-16,2024-12-05,cancelled,56,799
S004509,A004509,PLN_GROWTH,2024-06-18,,active,26,247
S004510,A004510,PLN_STARTER,2024-02-03,,active,6,59
S004511,A004511,PLN_STARTER,2024-01-31,,active,5,49
S004512,A004512,PLN_GROWTH,2024-01-11,2025-04-05,cancelled,12,199
S004513,A004513,PLN_GROWTH,2025-06-24,,active,15,199
S004514,A004514,PLN_GROWTH,2023-03-25,,active,18,199
S004515,A004515,PLN_STARTER,2023-07-14,2024-11-12,cancelled,5,49
S004516,A004516,PLN_GROWTH,2023-11-02,,active,9,199
S004517,A004517,PLN_STARTER,2023-08-20,,active,4,49
S004518,A004518,PLN_GROWTH,2023-04-19,,active,10,199
S004519,A004519,PLN_STARTER,2023-12-30,,active,6,59
S004520,A004520,PLN_SCALE,2025-02-27,,active,122,931
S004521,A004521,PLN_GROWTH,2023-05-19,,active,24,231
S004522,A004522,PLN_STARTER,2024-04-14,,active,4,49
S004523,A004523,PLN_GROWTH,2023-06-19,,active,23,223
S004524,A004524,PLN_STARTER,2024-06-02,,active,2,49
S004525,A004525,PLN_GROWTH,2023-07-18,,active,13,199
S004526,A004526,PLN_STARTER,2025-07-24,,active,2,49
S004527,A004527,PLN_GROWTH,2025-06-19,,active,24,231
S004528,A004528,PLN_SCALE,2023-01-31,,active,134,1003
S004529,A004529,PLN_GROWTH,2025-08-09,,active,24,231
S004530,A004530,PLN_GROWTH,2023-12-13,,active,18,199
S004531,A004531,PLN_STARTER,2023-04-15,2023-12-05,cancelled,4,49
S004532,A004532,PLN_GROWTH,2025-06-14,,active,26,247
S004533,A004533,PLN_GROWTH,2025-08-11,,active,22,215
S004534,A004534,PLN_SCALE,2025-08-15,,active,70,799
S004535,A004535,PLN_GROWTH,2024-10-05,2025-10-06,cancelled,19,199
S004536,A004536,PLN_SCALE,2025-10-02,,active,68,799
S004537,A004537,PLN_STARTER,2024-07-01,,active,2,49
S004538,A004538,PLN_STARTER,2024-12-30,,active,6,59
S004539,A004539,PLN_GROWTH,2025-07-21,,active,15,199
S004540,A004540,PLN_STARTER,2024-10-15,,active,5,49
S004541,A004541,PLN_ENTERPRISE,2023-05-04,,active,347,2499
S004542,A004542,PLN_STARTER,2023-12-17,,active,4,49
S004543,A004543,PLN_STARTER,2023-10-08,,active,5,49
S004544,A004544,PLN_STARTER,2023-02-13,2024-05-29,cancelled,2,49
S004545,A004545,PLN_STARTER,2025-09-10,,active,4,49
S004546,A004546,PLN_STARTER,2023-06-11,,active,2,49
S004547,A004547,PLN_SCALE,2024-12-12,,active,108,847
S004548,A004548,PLN_ENTERPRISE,2023-06-06,,active,175,2499
S004549,A004549,PLN_STARTER,2025-01-19,,active,4,49
S004550,A004550,PLN_STARTER,2024-02-18,,active,4,49
S004551,A004551,PLN_STARTER,2025-07-27,,active,2,49
S004552,A004552,PLN_GROWTH,2024-11-17,2025-12-23,cancelled,7,199
S004553,A004553,PLN_GROWTH,2024-04-21,2024-11-25,cancelled,25,239
S004554,A004554,PLN_SCALE,2024-11-18,,active,76,799
S004555,A004555,PLN_STARTER,2024-11-30,2025-05-26,cancelled,1,49
S004556,A004556,PLN_GROWTH,2023-11-07,,active,26,247
S004557,A004557,PLN_STARTER,2024-07-15,,active,1,49
S004558,A004558,PLN_STARTER,2025-07-03,,active,2,49
S004559,A004559,PLN_STARTER,2025-05-27,,active,5,49
S004560,A004560,PLN_GROWTH,2024-05-11,,active,25,239
S004561,A004561,PLN_GROWTH,2024-03-12,,active,7,199
S004562,A004562,PLN_STARTER,2023-11-11,,active,1,49
S004563,A004563,PLN_GROWTH,2024-05-02,,active,19,199
S004564,A004564,PLN_GROWTH,2025-04-03,,active,11,199
S004565,A004565,PLN_STARTER,2024-07-11,,active,2,49
S004566,A004566,PLN_GROWTH,2023-01-26,,active,23,223
S004567,A004567,PLN_GROWTH,2025-01-01,,active,7,199
S004568,A004568,PLN_STARTER,2024-03-21,,active,4,49
S004569,A004569,PLN_STARTER,2025-04-18,,active,3,49
S004570,A004570,PLN_STARTER,2023-07-19,,active,3,49
S004571,A004571,PLN_GROWTH,2023-03-21,,active,15,199
S004572,A004572,PLN_GROWTH,2024-08-30,,active,25,239
S004573,A004573,PLN_STARTER,2025-09-09,,active,5,49
S004574,A004574,PLN_GROWTH,2025-03-25,,active,8,199
S004575,A004575,PLN_GROWTH,2023-05-08,,active,11,199
S004576,A004576,PLN_STARTER,2023-04-09,2024-10-30,cancelled,1,49
S004577,A004577,PLN_STARTER,2025-03-27,,active,6,59
S004578,A004578,PLN_STARTER,2023-09-05,,active,5,49
S004579,A004579,PLN_GROWTH,2024-01-20,,active,12,199
S004580,A004580,PLN_SCALE,2023-11-14,,active,103,817
S004581,A004581,PLN_STARTER,2025-07-19,,active,3,49
S004582,A004582,PLN_STARTER,2023-01-27,2023-06-18,cancelled,4,49
S004583,A004583,PLN_GROWTH,2025-07-01,,active,14,199
S004584,A004584,PLN_STARTER,2025-02-10,2025-07-05,cancelled,5,49
S004585,A004585,PLN_GROWTH,2025-02-09,2025-11-22,cancelled,18,199
S004586,A004586,PLN_STARTER,2023-04-13,,active,4,49
S004587,A004587,PLN_STARTER,2024-07-30,,active,3,49
S004588,A004588,PLN_GROWTH,2024-04-17,,active,9,199
S004589,A004589,PLN_STARTER,2024-12-01,2025-11-25,cancelled,1,49
S004590,A004590,PLN_STARTER,2025-07-16,,active,2,49
S004591,A004591,PLN_ENTERPRISE,2023-11-21,,active,520,2579
S004592,A004592,PLN_STARTER,2025-07-31,,active,4,49
S004593,A004593,PLN_GROWTH,2025-07-02,,active,12,199
S004594,A004594,PLN_STARTER,2024-08-16,2025-04-29,cancelled,5,49
S004595,A004595,PLN_STARTER,2024-04-05,,active,3,49
S004596,A004596,PLN_GROWTH,2024-03-02,,active,26,247
S004597,A004597,PLN_GROWTH,2025-03-15,2025-10-08,cancelled,14,199
S004598,A004598,PLN_SCALE,2024-09-29,,active,132,991
S004599,A004599,PLN_STARTER,2025-01-12,,active,6,59
S004600,A004600,PLN_GROWTH,2024-06-10,,active,11,199
S004601,A004601,PLN_STARTER,2023-10-29,2025-08-17,cancelled,5,49
S004602,A004602,PLN_GROWTH,2023-04-06,,active,16,199
S004603,A004603,PLN_STARTER,2023-05-18,,active,3,49
S004604,A004604,PLN_STARTER,2023-11-06,,active,5,49
S004605,A004605,PLN_GROWTH,2024-11-12,,active,17,199
S004606,A004606,PLN_STARTER,2024-12-13,,active,3,49
S004607,A004607,PLN_STARTER,2023-10-14,,active,3,49
S004608,A004608,PLN_STARTER,2023-11-24,2025-11-08,cancelled,5,49
S004609,A004609,PLN_STARTER,2023-04-28,2024-04-04,cancelled,6,59
S004610,A004610,PLN_ENTERPRISE,2024-04-09,2025-06-06,cancelled,240,2499
S004611,A004611,PLN_STARTER,2025-02-02,,active,4,49
S004612,A004612,PLN_SCALE,2023-10-26,,active,99,799
S004613,A004613,PLN_GROWTH,2024-07-07,,active,13,199
S004614,A004614,PLN_STARTER,2023-09-23,2024-11-21,cancelled,5,49
S004615,A004615,PLN_ENTERPRISE,2023-02-01,,active,210,2499
S004616,A004616,PLN_STARTER,2023-06-12,,active,5,49
S004617,A004617,PLN_STARTER,2024-09-15,,active,5,49
S004618,A004618,PLN_SCALE,2024-02-22,,active,92,799
S004619,A004619,PLN_STARTER,2023-12-04,,active,4,49
S004620,A004620,PLN_STARTER,2024-08-20,2025-04-12,cancelled,3,49
S004621,A004621,PLN_STARTER,2025-07-23,,active,4,49
S004622,A004622,PLN_STARTER,2024-12-17,2025-04-01,cancelled,3,49
S004623,A004623,PLN_STARTER,2024-08-25,,active,3,49
S004624,A004624,PLN_SCALE,2024-04-06,,active,54,799
S004625,A004625,PLN_STARTER,2024-03-04,2025-03-18,cancelled,2,49
S004626,A004626,PLN_GROWTH,2025-08-09,,active,19,199
S004627,A004627,PLN_STARTER,2023-08-14,,active,3,49
S004628,A004628,PLN_STARTER,2023-04-07,,active,5,49
S004629,A004629,PLN_GROWTH,2024-09-06,,active,23,223
S004630,A004630,PLN_STARTER,2024-10-21,,active,5,49
S004631,A004631,PLN_ENTERPRISE,2024-04-14,2025-07-24,cancelled,277,2499
S004632,A004632,PLN_GROWTH,2025-05-24,,active,12,199
S004633,A004633,PLN_STARTER,2023-07-12,,active,2,49
S004634,A004634,PLN_STARTER,2025-03-24,,active,3,49
S004635,A004635,PLN_GROWTH,2024-11-27,,active,17,199
S004636,A004636,PLN_GROWTH,2025-04-23,,active,19,199
S004637,A004637,PLN_STARTER,2025-07-01,,active,4,49
S004638,A004638,PLN_STARTER,2023-08-25,,active,5,49
S004639,A004639,PLN_GROWTH,2024-11-28,,active,19,199
S004640,A004640,PLN_GROWTH,2023-12-18,,active,21,207
S004641,A004641,PLN_STARTER,2024-09-08,,active,5,49
S004642,A004642,PLN_STARTER,2023-08-31,2024-07-07,cancelled,4,49
S004643,A004643,PLN_STARTER,2024-02-22,,active,3,49
S004644,A004644,PLN_STARTER,2024-10-31,2025-05-10,cancelled,5,49
S004645,A004645,PLN_GROWTH,2023-09-19,,active,24,231
S004646,A004646,PLN_STARTER,2025-09-07,,active,4,49
S004647,A004647,PLN_STARTER,2024-01-14,,active,3,49
S004648,A004648,PLN_STARTER,2025-03-19,,active,6,59
S004649,A004649,PLN_GROWTH,2023-03-25,,active,22,215
S004650,A004650,PLN_SCALE,2024-10-16,,active,43,799
S004651,A004651,PLN_STARTER,2023-10-21,,active,3,49
S004652,A004652,PLN_STARTER,2024-04-12,,active,3,49
S004653,A004653,PLN_SCALE,2024-04-22,,active,81,799
S004654,A004654,PLN_ENTERPRISE,2023-01-29,2023-05-06,cancelled,357,2499
S004655,A004655,PLN_GROWTH,2024-02-22,,active,8,199
S004656,A004656,PLN_STARTER,2024-01-26,2024-07-22,cancelled,3,49
S004657,A004657,PLN_STARTER,2023-09-14,2024-02-24,cancelled,2,49
S004658,A004658,PLN_GROWTH,2024-03-17,2025-02-08,cancelled,9,199
S004659,A004659,PLN_STARTER,2023-06-20,,active,3,49
S004660,A004660,PLN_ENTERPRISE,2023-09-08,2025-01-13,cancelled,207,2499
S004661,A004661,PLN_STARTER,2023-10-24,,active,2,49
S004662,A004662,PLN_STARTER,2023-03-18,,active,2,49
S004663,A004663,PLN_STARTER,2024-08-23,,active,4,49
S004664,A004664,PLN_GROWTH,2023-09-03,,active,7,199
S004665,A004665,PLN_SCALE,2024-02-06,,active,119,913
S004666,A004666,PLN_SCALE,2024-02-26,,active,49,799
S004667,A004667,PLN_GROWTH,2023-07-28,,active,11,199
S004668,A004668,PLN_GROWTH,2025-09-06,,active,16,199
S004669,A004669,PLN_ENTERPRISE,2023-07-28,,active,461,2499
S004670,A004670,PLN_SCALE,2024-04-17,,active,119,913
S004671,A004671,PLN_STARTER,2023-07-22,,active,6,59
S004672,A004672,PLN_STARTER,2024-07-31,,active,6,59
S004673,A004673,PLN_GROWTH,2024-11-06,,active,21,207
S004674,A004674,PLN_SCALE,2024-06-28,,active,127,961
S004675,A004675,PLN_STARTER,2025-07-28,,active,6,59
S004676,A004676,PLN_GROWTH,2025-09-20,,active,20,199
S004677,A004677,PLN_SCALE,2025-05-01,2025-12-02,cancelled,36,799
S004678,A004678,PLN_STARTER,2024-01-31,,active,3,49
S004679,A004679,PLN_STARTER,2025-02-05,,active,4,49
S004680,A004680,PLN_GROWTH,2025-09-08,,active,19,199
S004681,A004681,PLN_GROWTH,2024-04-04,,active,17,199
S004682,A004682,PLN_SCALE,2024-02-05,2025-08-15,cancelled,79,799
S004683,A004683,PLN_STARTER,2025-06-02,,active,5,49
S004684,A004684,PLN_GROWTH,2023-01-19,2024-09-17,cancelled,7,199
S004685,A004685,PLN_STARTER,2024-04-05,,active,2,49
S004686,A004686,PLN_STARTER,2023-01-28,,active,2,49
S004687,A004687,PLN_STARTER,2024-01-12,,active,4,49
S004688,A004688,PLN_STARTER,2023-11-24,,active,5,49
S004689,A004689,PLN_STARTER,2023-07-25,,active,5,49
S004690,A004690,PLN_GROWTH,2024-12-21,,active,22,215
S004691,A004691,PLN_STARTER,2024-05-23,,active,4,49
S004692,A004692,PLN_STARTER,2024-03-28,,active,6,59
S004693,A004693,PLN_STARTER,2025-09-05,,active,5,49
S004694,A004694,PLN_ENTERPRISE,2024-08-09,2025-09-14,cancelled,328,2499
S004695,A004695,PLN_STARTER,2024-12-05,,active,6,59
S004696,A004696,PLN_STARTER,2023-12-11,,active,4,49
S004697,A004697,PLN_STARTER,2023-11-14,2024-09-14,cancelled,5,49
S004698,A004698,PLN_ENTERPRISE,2023-08-11,2024-12-05,cancelled,359,2499
S004699,A004699,PLN_GROWTH,2025-10-10,,active,21,207
S004700,A004700,PLN_SCALE,2023-08-30,,active,112,871
S004701,A004701,PLN_STARTER,2024-12-22,,active,2,49
S004702,A004702,PLN_ENTERPRISE,2024-07-18,,active,295,2499
S004703,A004703,PLN_STARTER,2024-05-20,,active,5,49
S004704,A004704,PLN_STARTER,2025-01-27,,active,4,49
S004705,A004705,PLN_GROWTH,2024-06-10,,active,13,199
S004706,A004706,PLN_STARTER,2025-04-12,,active,6,59
S004707,A004707,PLN_GROWTH,2025-02-01,,active,21,207
S004708,A004708,PLN_GROWTH,2025-03-02,,active,10,199
S004709,A004709,PLN_GROWTH,2024-05-26,,active,17,199
S004710,A004710,PLN_GROWTH,2024-08-02,,active,8,199
S004711,A004711,PLN_ENTERPRISE,2025-07-22,,active,273,2499
S004712,A004712,PLN_SCALE,2025-01-26,,active,86,799
S004713,A004713,PLN_STARTER,2025-09-22,,active,4,49
S004714,A004714,PLN_GROWTH,2023-09-21,,active,25,239
S004715,A004715,PLN_SCALE,2025-07-23,,active,68,799
S004716,A004716,PLN_STARTER,2025-02-14,,active,3,49
S004717,A004717,PLN_ENTERPRISE,2024-02-04,2025-05-15,cancelled,313,2499
S004718,A004718,PLN_SCALE,2024-12-17,,active,65,799
S004719,A004719,PLN_STARTER,2023-03-22,,active,5,49
S004720,A004720,PLN_GROWTH,2024-04-24,,active,24,231
S004721,A004721,PLN_GROWTH,2024-02-20,,active,13,199
S004722,A004722,PLN_GROWTH,2025-06-10,,active,8,199
S004723,A004723,PLN_STARTER,2024-09-27,2025-02-19,cancelled,3,49
S004724,A004724,PLN_SCALE,2024-06-14,2025-09-08,cancelled,98,799
S004725,A004725,PLN_STARTER,2023-10-14,2024-03-30,cancelled,4,49
S004726,A004726,PLN_GROWTH,2024-04-28,2024-12-13,cancelled,18,199
S004727,A004727,PLN_STARTER,2023-02-11,2023-09-20,cancelled,4,49
S004728,A004728,PLN_GROWTH,2023-06-13,2024-12-26,cancelled,21,207
S004729,A004729,PLN_GROWTH,2025-02-26,,active,15,199
S004730,A004730,PLN_STARTER,2023-05-29,,active,3,49
S004731,A004731,PLN_ENTERPRISE,2023-07-17,,active,488,2499
S004732,A004732,PLN_STARTER,2023-06-07,,active,3,49
S004733,A004733,PLN_STARTER,2025-04-26,,active,5,49
S004734,A004734,PLN_STARTER,2023-09-13,,active,5,49
S004735,A004735,PLN_SCALE,2023-06-25,,active,69,799
S004736,A004736,PLN_GROWTH,2023-09-21,,active,18,199
S004737,A004737,PLN_STARTER,2023-07-10,,active,4,49
S004738,A004738,PLN_GROWTH,2024-12-15,,active,11,199
S004739,A004739,PLN_GROWTH,2023-09-21,,active,24,231
S004740,A004740,PLN_ENTERPRISE,2023-12-25,2024-11-18,cancelled,490,2499
S004741,A004741,PLN_SCALE,2023-08-11,,active,122,931
S004742,A004742,PLN_GROWTH,2025-05-19,,active,22,215
S004743,A004743,PLN_SCALE,2023-08-13,,active,77,799
S004744,A004744,PLN_GROWTH,2024-09-19,,active,10,199
S004745,A004745,PLN_STARTER,2023-05-13,,active,3,49
S004746,A004746,PLN_SCALE,2024-06-18,2025-03-31,cancelled,96,799
S004747,A004747,PLN_GROWTH,2023-02-17,2024-12-19,cancelled,15,199
S004748,A004748,PLN_SCALE,2024-10-20,,active,96,799
S004749,A004749,PLN_STARTER,2024-09-20,,active,3,49
S004750,A004750,PLN_SCALE,2025-05-28,,active,75,799
S004751,A004751,PLN_GROWTH,2025-05-13,,active,7,199
S004752,A004752,PLN_GROWTH,2025-10-03,,active,26,247
S004753,A004753,PLN_STARTER,2024-04-01,,active,6,59
S004754,A004754,PLN_SCALE,2023-09-30,,active,118,907
S004755,A004755,PLN_STARTER,2024-05-10,2025-10-17,cancelled,2,49
S004756,A004756,PLN_SCALE,2023-11-12,,active,62,799
S004757,A004757,PLN_ENTERPRISE,2025-02-16,,active,293,2499
S004758,A004758,PLN_SCALE,2023-02-26,2024-07-24,cancelled,131,985
S004759,A004759,PLN_STARTER,2025-09-08,,active,5,49
S004760,A004760,PLN_ENTERPRISE,2025-02-10,,active,258,2499
S004761,A004761,PLN_GROWTH,2024-10-06,,active,16,199
S004762,A004762,PLN_GROWTH,2025-05-07,,active,23,223
S004763,A004763,PLN_STARTER,2023-02-02,,active,3,49
S004764,A004764,PLN_GROWTH,2024-05-30,,active,14,199
S004765,A004765,PLN_GROWTH,2024-09-21,,active,17,199
S004766,A004766,PLN_GROWTH,2024-01-28,,active,18,199
S004767,A004767,PLN_ENTERPRISE,2025-04-16,,active,246,2499
S004768,A004768,PLN_STARTER,2024-12-26,,active,3,49
S004769,A004769,PLN_ENTERPRISE,2024-08-25,,active,409,2499
S004770,A004770,PLN_SCALE,2025-08-05,,active,85,799
S004771,A004771,PLN_SCALE,2023-03-06,,active,88,799
S004772,A004772,PLN_STARTER,2023-11-26,,active,5,49
S004773,A004773,PLN_STARTER,2024-04-20,,active,2,49
S004774,A004774,PLN_STARTER,2024-07-25,,active,4,49
S004775,A004775,PLN_STARTER,2025-02-02,,active,2,49
S004776,A004776,PLN_STARTER,2023-01-19,,active,2,49
S004777,A004777,PLN_STARTER,2024-10-27,,active,5,49
S004778,A004778,PLN_STARTER,2023-10-27,,active,4,49
S004779,A004779,PLN_STARTER,2025-03-25,,active,3,49
S004780,A004780,PLN_SCALE,2024-05-03,,active,115,889
S004781,A004781,PLN_GROWTH,2024-09-25,,active,21,207
S004782,A004782,PLN_GROWTH,2025-10-12,,active,21,207
S004783,A004783,PLN_SCALE,2024-11-01,,active,81,799
S004784,A004784,PLN_STARTER,2025-05-21,2025-09-21,cancelled,2,49
S004785,A004785,PLN_GROWTH,2023-09-10,,active,21,207
