payment_id,invoice_id,attempted_at,payment_status,amount
SPAY0080346,INV0078615,2025-06-10,succeeded,199
SPAY0080347,INV0078616,2025-07-10,succeeded,199
SPAY0080348,INV0078617,2025-08-10,succeeded,199
SPAY0080349,INV0078618,2025-09-10,succeeded,199
SPAY0080350,INV0078619,2025-10-10,succeeded,199
SPAY0080351,INV0078620,2025-11-10,succeeded,199
SPAY0080352,INV0078622,2023-09-26,succeeded,49
SPAY0080353,INV0078623,2023-10-26,succeeded,49
SPAY0080354,INV0078624,2023-11-26,succeeded,49
SPAY0080355,INV0078625,2023-12-26,succeeded,49
SPAY0080356,INV0078626,2024-01-26,succeeded,49
SPAY0080357,INV0078627,2024-02-26,succeeded,49
SPAY0080358,INV0078628,2024-03-26,succeeded,49
SPAY0080359,INV0078629,2024-04-26,succeeded,49
SPAY0080360,INV0078630,2024-05-26,succeeded,49
SPAY0080361,INV0078631,2024-06-26,succeeded,49
SPAY0080362,INV0078632,2024-07-26,succeeded,49
SPAY0080363,INV0078633,2024-08-26,succeeded,49
SPAY0080364,INV0078634,2024-09-26,succeeded,49
SPAY0080365,INV0078635,2024-10-26,succeeded,49
SPAY0080366,INV0078636,2023-02-04,succeeded,2499
SPAY0080367,INV0078637,2023-03-04,succeeded,2499
SPAY0080368,INV0078638,2023-04-04,succeeded,2499
SPAY0080369,INV0078639,2023-05-02,failed,2499
SPAY0080370,INV0078639,2023-05-04,succeeded,2499
SPAY0080371,INV0078640,2023-06-04,succeeded,2499
SPAY0080372,INV0078641,2023-07-04,succeeded,2499
SPAY0080373,INV0078642,2023-08-04,succeeded,2499
SPAY0080374,INV0078643,2023-09-04,succeeded,2499
SPAY0080375,INV0078644,2023-10-04,succeeded,2499
SPAY0080376,INV0078645,2023-11-04,succeeded,2499
SPAY0080377,INV0078646,2023-12-04,succeeded,2499
SPAY0080378,INV0078647,2024-01-04,succeeded,2499
SPAY0080379,INV0078648,2024-02-04,succeeded,2499
SPAY0080380,INV0078649,2024-03-04,succeeded,2499
SPAY0080381,INV0078650,2024-04-04,succeeded,2499
SPAY0080382,INV0078651,2024-05-04,succeeded,2499
SPAY0080383,INV0078652,2024-06-04,succeeded,2499
SPAY0080384,INV0078653,2024-07-04,succeeded,2499
SPAY0080385,INV0078654,2024-08-04,succeeded,2499
SPAY0080386,INV0078655,2024-09-04,succeeded,2499
SPAY0080387,INV0078656,2024-10-02,failed,2499
SPAY0080388,INV0078656,2024-10-04,succeeded,2499
SPAY0080389,INV0078657,2024-11-04,succeeded,2499
SPAY0080390,INV0078658,2024-12-04,succeeded,2499
SPAY0080391,INV0078659,2025-01-04,succeeded,2499
SPAY0080392,INV0078660,2025-02-04,succeeded,2499
SPAY0080393,INV0078661,2025-03-04,succeeded,2499
SPAY0080394,INV0078662,2025-04-04,succeeded,2499
SPAY0080395,INV0078663,2025-05-04,succeeded,2499
SPAY0080396,INV0078664,2025-06-04,succeeded,2499
SPAY0080397,INV0078665,2025-07-04,succeeded,2499
SPAY0080398,INV0078666,2025-08-04,succeeded,2499
SPAY0080399,INV0078667,2025-09-04,succeeded,2499
SPAY0080400,INV0078668,2025-10-04,succeeded,2499
SPAY0080401,INV0078669,2025-11-04,succeeded,2499
SPAY0080402,INV0078671,2023-06-15,succeeded,49
SPAY0080403,INV0078672,2023-07-15,succeeded,49
SPAY0080404,INV0078673,2023-08-15,succeeded,49
SPAY0080405,INV0078674,2023-09-15,succeeded,49
SPAY0080406,INV0078675,2023-10-15,succeeded,49
SPAY0080407,INV0078676,2023-11-13,failed,49
SPAY0080408,INV0078676,2023-11-15,succeeded,49
SPAY0080409,INV0078677,2023-12-15,succeeded,49
SPAY0080410,INV0078678,2024-01-15,succeeded,49
SPAY0080411,INV0078679,2024-02-15,succeeded,49
SPAY0080412,INV0078680,2024-03-15,succeeded,49
SPAY0080413,INV0078681,2024-04-15,succeeded,49
SPAY0080414,INV0078682,2024-05-15,succeeded,49
SPAY0080415,INV0078683,2024-06-15,succeeded,49
SPAY0080416,INV0078684,2024-07-15,succeeded,49
SPAY0080417,INV0078685,2024-08-13,failed,49
SPAY0080418,INV0078685,2024-08-15,succeeded,49
SPAY0080419,INV0078686,2024-09-15,succeeded,49
SPAY0080420,INV0078687,2024-10-15,succeeded,49
SPAY0080421,INV0078688,2024-11-13,failed,49
SPAY0080422,INV0078688,2024-11-15,succeeded,49
SPAY0080423,INV0078689,2024-12-15,succeeded,49
SPAY0080424,INV0078690,2025-01-15,succeeded,49
SPAY0080425,INV0078692,2025-03-15,succeeded,49
SPAY0080426,INV0078693,2025-04-15,succeeded,49
SPAY0080427,INV0078694,2025-05-15,succeeded,49
SPAY0080428,INV0078695,2025-06-15,succeeded,49
SPAY0080429,INV0078696,2025-07-15,succeeded,49
SPAY0080430,INV0078697,2025-08-15,succeeded,49
SPAY0080431,INV0078698,2025-09-15,succeeded,49
SPAY0080432,INV0078699,2025-10-15,succeeded,49
SPAY0080433,INV0078700,2025-11-15,succeeded,49
SPAY0080434,INV0078702,2024-09-18,succeeded,49
SPAY0080435,INV0078703,2024-10-18,succeeded,49
SPAY0080436,INV0078704,2024-11-18,succeeded,49
SPAY0080437,INV0078705,2024-12-18,succeeded,49
SPAY0080438,INV0078706,2025-01-18,succeeded,49
SPAY0080439,INV0078707,2025-02-18,succeeded,49
SPAY0080440,INV0078708,2025-03-18,succeeded,49
SPAY0080441,INV0078709,2025-04-18,succeeded,49
SPAY0080442,INV0078710,2025-05-18,succeeded,49
SPAY0080443,INV0078711,2025-06-18,succeeded,49
SPAY0080444,INV0078712,2025-07-16,failed,49
SPAY0080445,INV0078713,2025-08-18,succeeded,49
SPAY0080446,INV0078715,2025-10-18,succeeded,49
SPAY0080447,INV0078716,2025-11-18,succeeded,49
SPAY0080448,INV0078718,2024-02-25,succeeded,799
SPAY0080449,INV0078719,2024-03-25,succeeded,799
SPAY0080450,INV0078720,2024-04-23,failed,799
SPAY0080451,INV0078720,2024-04-25,succeeded,799
SPAY0080452,INV0078721,2024-05-25,succeeded,799
SPAY0080453,INV0078722,2024-06-25,succeeded,799
SPAY0080454,INV0078723,2024-07-25,succeeded,799
SPAY0080455,INV0078724,2024-08-25,succeeded,799
SPAY0080456,INV0078725,2024-09-25,succeeded,799
SPAY0080457,INV0078726,2024-10-25,succeeded,799
SPAY0080458,INV0078727,2024-11-23,failed,799
SPAY0080459,INV0078727,2024-11-25,succeeded,799
SPAY0080460,INV0078728,2024-12-25,succeeded,799
SPAY0080461,INV0078729,2025-01-25,succeeded,799
SPAY0080462,INV0078730,2025-02-25,succeeded,799
SPAY0080463,INV0078731,2025-03-25,succeeded,799
SPAY0080464,INV0078732,2025-04-25,succeeded,799
SPAY0080465,INV0078733,2025-05-25,succeeded,799
SPAY0080466,INV0078734,2025-06-25,succeeded,799
SPAY0080467,INV0078735,2025-07-23,failed,799
SPAY0080468,INV0078735,2025-07-25,succeeded,799
SPAY0080469,INV0078736,2025-08-25,succeeded,799
SPAY0080470,INV0078737,2025-09-25,succeeded,799
SPAY0080471,INV0078738,2025-10-25,succeeded,799
SPAY0080472,INV0078739,2025-11-25,succeeded,799
SPAY0080473,INV0078741,2023-12-07,succeeded,49
SPAY0080474,INV0078742,2024-01-07,succeeded,49
SPAY0080475,INV0078743,2024-02-07,succeeded,49
SPAY0080476,INV0078744,2024-03-07,succeeded,49
SPAY0080477,INV0078745,2024-04-05,failed,49
SPAY0080478,INV0078745,2024-04-07,succeeded,49
SPAY0080479,INV0078746,2024-05-07,succeeded,49
SPAY0080480,INV0078747,2024-06-07,succeeded,49
SPAY0080481,INV0078748,2024-07-07,succeeded,49
SPAY0080482,INV0078749,2024-08-05,failed,49
SPAY0080483,INV0078749,2024-08-07,succeeded,49
SPAY0080484,INV0078750,2024-09-07,succeeded,49
SPAY0080485,INV0078751,2024-10-07,succeeded,49
SPAY0080486,INV0078753,2024-12-07,succeeded,49
SPAY0080487,INV0078754,2025-01-05,failed,49
SPAY0080488,INV0078754,2025-01-07,succeeded,49
SPAY0080489,INV0078755,2025-02-07,succeeded,49
SPAY0080490,INV0078756,2025-03-07,succeeded,49
SPAY0080491,INV0078757,2025-04-07,succeeded,49
SPAY0080492,INV0078758,2025-05-07,succeeded,49
SPAY0080493,INV0078759,2025-06-07,succeeded,49
SPAY0080494,INV0078760,2025-07-07,succeeded,49
SPAY0080495,INV0078761,2025-08-07,succeeded,49
SPAY0080496,INV0078762,2025-09-07,succeeded,49
SPAY0080497,INV0078763,2025-10-07,succeeded,49
SPAY0080498,INV0078764,2025-11-07,succeeded,49
SPAY0080499,INV0078766,2024-08-23,succeeded,49
SPAY0080500,INV0078767,2024-09-23,succeeded,49
SPAY0080501,INV0078768,2024-10-23,succeeded,49
SPAY0080502,INV0078769,2024-11-23,succeeded,49
SPAY0080503,INV0078770,2024-12-23,succeeded,49
SPAY0080504,INV0078771,2025-01-23,succeeded,49
SPAY0080505,INV0078772,2025-02-23,succeeded,49
SPAY0080506,INV0078773,2025-03-23,succeeded,49
SPAY0080507,INV0078774,2025-07-26,succeeded,49
SPAY0080508,INV0078775,2025-08-26,succeeded,49
SPAY0080509,INV0078776,2025-09-26,succeeded,49
SPAY0080510,INV0078777,2025-10-26,succeeded,49
SPAY0080511,INV0078778,2025-11-26,succeeded,49
SPAY0080512,INV0078780,2024-12-20,succeeded,49
SPAY0080513,INV0078781,2025-01-20,succeeded,49
SPAY0080514,INV0078782,2025-02-20,succeeded,49
SPAY0080515,INV0078783,2025-03-20,succeeded,49
SPAY0080516,INV0078784,2024-08-26,failed,49
SPAY0080517,INV0078784,2024-08-28,succeeded,49
SPAY0080518,INV0078785,2024-09-28,succeeded,49
SPAY0080519,INV0078786,2024-10-28,succeeded,49
SPAY0080520,INV0078787,2024-11-28,succeeded,49
SPAY0080521,INV0078788,2024-12-28,succeeded,49
SPAY0080522,INV0078789,2025-01-28,succeeded,49
SPAY0080523,INV0078790,2025-02-28,succeeded,49
SPAY0080524,INV0078791,2025-03-28,succeeded,49
SPAY0080525,INV0078792,2025-04-28,succeeded,49
SPAY0080526,INV0078793,2025-05-28,succeeded,49
SPAY0080527,INV0078794,2025-06-28,succeeded,49
SPAY0080528,INV0078795,2025-07-28,succeeded,49
SPAY0080529,INV0078796,2025-08-28,succeeded,49
SPAY0080530,INV0078797,2025-09-28,succeeded,49
SPAY0080531,INV0078798,2025-10-28,succeeded,49
SPAY0080532,INV0078799,2025-11-28,succeeded,49
SPAY0080533,INV0078801,2024-04-09,succeeded,799
SPAY0080534,INV0078802,2024-05-09,succeeded,799
SPAY0080535,INV0078803,2024-06-09,succeeded,799
SPAY0080536,INV0078804,2024-07-09,succeeded,799
SPAY0080537,INV0078805,2024-08-09,succeeded,799
SPAY0080538,INV0078806,2024-09-09,succeeded,799
SPAY0080539,INV0078807,2024-10-09,succeeded,799
SPAY0080540,INV0078808,2024-11-09,succeeded,799
SPAY0080541,INV0078809,2024-12-07,failed,799
SPAY0080542,INV0078809,2024-12-09,succeeded,799
SPAY0080543,INV0078810,2025-01-09,succeeded,799
SPAY0080544,INV0078811,2025-02-09,succeeded,799
SPAY0080545,INV0078812,2025-03-09,succeeded,799
SPAY0080546,INV0078813,2025-04-09,succeeded,799
SPAY0080547,INV0078814,2025-05-09,succeeded,799
SPAY0080548,INV0078815,2025-06-09,succeeded,799
SPAY0080549,INV0078816,2025-07-09,succeeded,799
SPAY0080550,INV0078817,2025-08-09,succeeded,799
SPAY0080551,INV0078818,2025-09-09,succeeded,799
SPAY0080552,INV0078819,2025-10-09,succeeded,799
SPAY0080553,INV0078820,2025-11-07,failed,799
SPAY0080554,INV0078820,2025-11-09,succeeded,799
SPAY0080555,INV0078821,2025-12-07,failed,799
SPAY0080556,INV0078822,2024-03-07,succeeded,49
SPAY0080557,INV0078823,2024-04-05,failed,49
SPAY0080558,INV0078823,2024-04-07,succeeded,49
SPAY0080559,INV0078824,2024-05-07,succeeded,49
SPAY0080560,INV0078825,2024-06-07,succeeded,49
SPAY0080561,INV0078826,2024-07-07,succeeded,49
SPAY0080562,INV0078827,2024-08-07,succeeded,49
SPAY0080563,INV0078828,2024-09-07,succeeded,49
SPAY0080564,INV0078829,2024-10-07,succeeded,49
SPAY0080565,INV0078830,2024-11-07,succeeded,49
SPAY0080566,INV0078831,2024-12-07,succeeded,49
SPAY0080567,INV0078832,2025-01-07,succeeded,49
SPAY0080568,INV0078833,2025-02-05,failed,49
SPAY0080569,INV0078833,2025-02-07,succeeded,49
SPAY0080570,INV0078834,2025-03-07,succeeded,49
SPAY0080571,INV0078835,2025-08-12,succeeded,199
SPAY0080572,INV0078836,2025-09-12,succeeded,199
SPAY0080573,INV0078837,2025-10-12,succeeded,199
SPAY0080574,INV0078838,2025-11-12,succeeded,199
SPAY0080575,INV0078840,2023-08-17,succeeded,49
SPAY0080576,INV0078841,2023-09-17,succeeded,49
SPAY0080577,INV0078842,2023-10-17,succeeded,49
SPAY0080578,INV0078843,2023-11-15,failed,49
SPAY0080579,INV0078843,2023-11-17,succeeded,49
SPAY0080580,INV0078844,2023-12-17,succeeded,49
SPAY0080581,INV0078845,2024-01-17,succeeded,49
SPAY0080582,INV0078846,2024-02-17,succeeded,49
SPAY0080583,INV0078848,2024-04-15,failed,49
SPAY0080584,INV0078848,2024-04-17,succeeded,49
SPAY0080585,INV0078849,2024-05-17,succeeded,49
SPAY0080586,INV0078850,2024-06-17,succeeded,49
SPAY0080587,INV0078851,2024-07-17,succeeded,49
SPAY0080588,INV0078852,2024-08-17,succeeded,49
SPAY0080589,INV0078853,2024-09-17,succeeded,49
SPAY0080590,INV0078854,2024-10-17,succeeded,49
SPAY0080591,INV0078855,2024-11-17,succeeded,49
SPAY0080592,INV0078856,2024-12-17,succeeded,49
SPAY0080593,INV0078857,2025-01-17,succeeded,49
SPAY0080594,INV0078858,2025-02-17,succeeded,49
SPAY0080595,INV0078859,2025-03-17,succeeded,49
SPAY0080596,INV0078860,2025-04-17,succeeded,49
SPAY0080597,INV0078861,2025-05-17,succeeded,49
SPAY0080598,INV0078862,2025-06-17,succeeded,49
SPAY0080599,INV0078863,2025-07-17,succeeded,49
SPAY0080600,INV0078864,2025-08-15,failed,49
SPAY0080601,INV0078864,2025-08-17,succeeded,49
SPAY0080602,INV0078865,2025-09-17,succeeded,49
SPAY0080603,INV0078866,2025-10-17,succeeded,49
SPAY0080604,INV0078867,2025-11-17,succeeded,49
SPAY0080605,INV0078869,2023-04-10,succeeded,49
SPAY0080606,INV0078870,2023-05-10,succeeded,49
SPAY0080607,INV0078871,2023-06-10,succeeded,49
SPAY0080608,INV0078872,2023-07-08,failed,49
SPAY0080609,INV0078872,2023-07-10,succeeded,49
SPAY0080610,INV0078873,2023-08-10,succeeded,49
SPAY0080611,INV0078874,2023-09-08,failed,49
SPAY0080612,INV0078874,2023-09-10,succeeded,49
SPAY0080613,INV0078875,2023-10-10,succeeded,49
SPAY0080614,INV0078876,2023-11-10,succeeded,49
SPAY0080615,INV0078877,2023-12-10,succeeded,49
SPAY0080616,INV0078878,2024-01-10,succeeded,49
SPAY0080617,INV0078879,2024-02-10,succeeded,49
SPAY0080618,INV0078880,2024-03-10,succeeded,49
SPAY0080619,INV0078881,2024-04-10,succeeded,49
SPAY0080620,INV0078882,2024-05-10,succeeded,49
SPAY0080621,INV0078883,2024-06-10,succeeded,49
SPAY0080622,INV0078884,2024-07-08,failed,49
SPAY0080623,INV0078884,2024-07-10,succeeded,49
SPAY0080624,INV0078885,2024-08-10,succeeded,49
SPAY0080625,INV0078886,2024-09-10,succeeded,49
SPAY0080626,INV0078887,2024-10-10,succeeded,49
SPAY0080627,INV0078888,2024-11-10,succeeded,49
SPAY0080628,INV0078889,2024-12-10,succeeded,49
SPAY0080629,INV0078890,2025-01-10,succeeded,49
SPAY0080630,INV0078891,2025-02-10,succeeded,49
SPAY0080631,INV0078892,2025-03-10,succeeded,49
SPAY0080632,INV0078893,2025-04-10,succeeded,49
SPAY0080633,INV0078894,2025-05-10,succeeded,49
SPAY0080634,INV0078895,2025-06-10,succeeded,49
SPAY0080635,INV0078896,2025-07-10,succeeded,49
SPAY0080636,INV0078897,2025-08-10,succeeded,49
SPAY0080637,INV0078898,2025-09-10,succeeded,49
SPAY0080638,INV0078899,2025-10-10,succeeded,49
SPAY0080639,INV0078900,2025-11-10,succeeded,49
SPAY0080640,INV0078902,2024-09-09,succeeded,223
SPAY0080641,INV0078903,2024-10-09,succeeded,223
SPAY0080642,INV0078904,2024-11-09,succeeded,223
SPAY0080643,INV0078905,2024-12-09,succeeded,223
SPAY0080644,INV0078906,2025-01-09,succeeded,223
SPAY0080645,INV0078907,2025-02-09,succeeded,223
SPAY0080646,INV0078908,2025-03-09,succeeded,223
SPAY0080647,INV0078909,2025-04-09,succeeded,223
SPAY0080648,INV0078910,2025-05-09,succeeded,223
SPAY0080649,INV0078911,2025-06-09,succeeded,223
SPAY0080650,INV0078912,2025-07-07,failed,223
SPAY0080651,INV0078912,2025-07-09,succeeded,223
SPAY0080652,INV0078913,2025-08-09,succeeded,223
SPAY0080653,INV0078914,2025-09-09,succeeded,223
SPAY0080654,INV0078915,2025-10-09,succeeded,223
SPAY0080655,INV0078916,2025-11-09,succeeded,223
SPAY0080656,INV0078917,2025-12-07,failed,223
SPAY0080657,INV0078918,2024-10-24,succeeded,49
SPAY0080658,INV0078919,2024-11-24,succeeded,49
SPAY0080659,INV0078920,2024-12-24,succeeded,49
SPAY0080660,INV0078921,2025-01-24,succeeded,49
SPAY0080661,INV0078922,2025-02-24,succeeded,49
SPAY0080662,INV0078923,2025-03-24,succeeded,49
SPAY0080663,INV0078924,2025-04-24,succeeded,49
SPAY0080664,INV0078925,2025-05-24,succeeded,49
SPAY0080665,INV0078926,2025-06-24,succeeded,49
SPAY0080666,INV0078927,2025-07-24,succeeded,49
SPAY0080667,INV0078928,2025-08-22,failed,49
SPAY0080668,INV0078928,2025-08-24,succeeded,49
SPAY0080669,INV0078929,2025-09-24,succeeded,49
SPAY0080670,INV0078930,2025-10-24,succeeded,49
SPAY0080671,INV0078931,2025-11-24,succeeded,49
SPAY0080672,INV0078933,2024-04-15,failed,2499
SPAY0080673,INV0078933,2024-04-17,succeeded,2499
SPAY0080674,INV0078934,2024-05-17,succeeded,2499
SPAY0080675,INV0078935,2024-06-15,failed,2499
SPAY0080676,INV0078935,2024-06-17,succeeded,2499
SPAY0080677,INV0078936,2024-07-17,succeeded,2499
SPAY0080678,INV0078937,2024-08-17,succeeded,2499
SPAY0080679,INV0078938,2024-09-17,succeeded,2499
SPAY0080680,INV0078939,2024-10-17,succeeded,2499
SPAY0080681,INV0078940,2024-11-17,succeeded,2499
SPAY0080682,INV0078941,2024-12-17,succeeded,2499
SPAY0080683,INV0078942,2025-01-17,succeeded,2499
SPAY0080684,INV0078943,2025-02-17,succeeded,2499
SPAY0080685,INV0078944,2025-03-17,succeeded,2499
SPAY0080686,INV0078945,2025-04-15,failed,2499
SPAY0080687,INV0078945,2025-04-17,succeeded,2499
SPAY0080688,INV0078946,2025-05-17,succeeded,2499
SPAY0080689,INV0078947,2025-06-17,succeeded,2499
SPAY0080690,INV0078948,2025-07-17,succeeded,2499
SPAY0080691,INV0078949,2025-05-27,succeeded,199
SPAY0080692,INV0078950,2025-06-27,succeeded,199
SPAY0080693,INV0078951,2025-07-27,succeeded,199
SPAY0080694,INV0078952,2025-08-27,succeeded,199
SPAY0080695,INV0078953,2025-09-27,succeeded,199
SPAY0080696,INV0078954,2025-10-27,succeeded,199
SPAY0080697,INV0078955,2025-11-25,failed,199
SPAY0080698,INV0078955,2025-11-27,succeeded,199
SPAY0080699,INV0078957,2023-07-13,failed,49
SPAY0080700,INV0078957,2023-07-15,succeeded,49
SPAY0080701,INV0078958,2023-08-15,succeeded,49
SPAY0080702,INV0078959,2023-09-15,succeeded,49
SPAY0080703,INV0078960,2023-10-15,succeeded,49
SPAY0080704,INV0078961,2023-11-15,succeeded,49
SPAY0080705,INV0078962,2023-12-15,succeeded,49
SPAY0080706,INV0078963,2024-01-15,succeeded,49
SPAY0080707,INV0078964,2024-02-15,succeeded,49
SPAY0080708,INV0078965,2024-03-13,failed,49
SPAY0080709,INV0078965,2024-03-15,succeeded,49
SPAY0080710,INV0078966,2024-04-15,succeeded,49
SPAY0080711,INV0078967,2024-05-15,succeeded,49
SPAY0080712,INV0078968,2024-06-15,succeeded,49
SPAY0080713,INV0078969,2024-07-15,succeeded,49
SPAY0080714,INV0078970,2024-08-15,succeeded,49
SPAY0080715,INV0078971,2024-09-15,succeeded,49
SPAY0080716,INV0078972,2024-10-15,succeeded,49
SPAY0080717,INV0078973,2024-11-15,succeeded,49
SPAY0080718,INV0078974,2024-12-15,succeeded,49
SPAY0080719,INV0078975,2025-01-15,succeeded,49
SPAY0080720,INV0078976,2025-02-15,succeeded,49
SPAY0080721,INV0078977,2025-03-15,succeeded,49
SPAY0080722,INV0078978,2025-04-15,succeeded,49
SPAY0080723,INV0078979,2025-05-15,succeeded,49
SPAY0080724,INV0078980,2025-06-15,succeeded,49
SPAY0080725,INV0078981,2025-07-13,failed,49
SPAY0080726,INV0078981,2025-07-15,succeeded,49
SPAY0080727,INV0078982,2025-08-15,succeeded,49
SPAY0080728,INV0078983,2025-09-15,succeeded,49
SPAY0080729,INV0078984,2025-10-15,succeeded,49
SPAY0080730,INV0078985,2025-11-13,failed,49
SPAY0080731,INV0078985,2025-11-15,succeeded,49
SPAY0080732,INV0078987,2025-03-27,succeeded,49
SPAY0080733,INV0078988,2025-04-25,failed,49
SPAY0080734,INV0078988,2025-04-27,succeeded,49
SPAY0080735,INV0078989,2025-05-27,succeeded,49
SPAY0080736,INV0078990,2025-06-27,succeeded,49
SPAY0080737,INV0078991,2025-07-27,succeeded,49
SPAY0080738,INV0078992,2025-08-27,succeeded,49
SPAY0080739,INV0078993,2025-09-27,succeeded,49
SPAY0080740,INV0078994,2025-10-27,succeeded,49
SPAY0080741,INV0078995,2025-11-27,succeeded,49
SPAY0080742,INV0078997,2024-11-30,succeeded,199
SPAY0080743,INV0078998,2024-12-30,succeeded,199
SPAY0080744,INV0078999,2025-01-30,succeeded,199
SPAY0080745,INV0079000,2025-03-02,succeeded,199
SPAY0080746,INV0079001,2025-03-30,succeeded,199
SPAY0080747,INV0079002,2025-04-30,succeeded,199
SPAY0080748,INV0079003,2025-05-30,succeeded,199
SPAY0080749,INV0079004,2025-06-30,succeeded,199
SPAY0080750,INV0079005,2025-07-28,failed,199
SPAY0080751,INV0079005,2025-07-30,succeeded,199
SPAY0080752,INV0079006,2025-08-30,succeeded,199
SPAY0080753,INV0079007,2025-09-30,succeeded,199
SPAY0080754,INV0079008,2025-10-30,succeeded,199
SPAY0080755,INV0079009,2025-11-28,failed,199
SPAY0080756,INV0079009,2025-11-30,succeeded,199
SPAY0080757,INV0079010,2025-12-28,failed,199
SPAY0080758,INV0079011,2025-04-26,succeeded,199
SPAY0080759,INV0079013,2025-06-26,succeeded,199
SPAY0080760,INV0079014,2025-07-26,succeeded,199
SPAY0080761,INV0079015,2025-08-26,succeeded,199
SPAY0080762,INV0079016,2025-09-26,succeeded,199
SPAY0080763,INV0079017,2025-10-26,succeeded,199
SPAY0080764,INV0079018,2025-11-26,succeeded,199
SPAY0080765,INV0079020,2025-07-04,succeeded,49
SPAY0080766,INV0079021,2025-08-04,succeeded,49
SPAY0080767,INV0079022,2025-09-04,succeeded,49
SPAY0080768,INV0079023,2025-10-04,succeeded,49
SPAY0080769,INV0079024,2025-11-04,succeeded,49
SPAY0080770,INV0079025,2025-12-02,failed,49
SPAY0080771,INV0079026,2023-08-28,succeeded,49
SPAY0080772,INV0079027,2023-09-28,succeeded,49
SPAY0080773,INV0079028,2023-10-28,succeeded,49
SPAY0080774,INV0079029,2023-11-28,succeeded,49
SPAY0080775,INV0079030,2023-12-26,failed,49
SPAY0080776,INV0079030,2023-12-28,succeeded,49
SPAY0080777,INV0079031,2024-01-28,succeeded,49
SPAY0080778,INV0079032,2024-02-28,succeeded,49
SPAY0080779,INV0079033,2024-03-28,succeeded,49
SPAY0080780,INV0079034,2024-04-28,succeeded,49
SPAY0080781,INV0079035,2024-05-28,succeeded,49
SPAY0080782,INV0079036,2024-06-28,succeeded,49
SPAY0080783,INV0079037,2024-07-28,succeeded,49
SPAY0080784,INV0079038,2024-08-28,succeeded,49
SPAY0080785,INV0079039,2024-09-28,succeeded,49
SPAY0080786,INV0079040,2024-10-26,failed,49
SPAY0080787,INV0079040,2024-10-28,succeeded,49
SPAY0080788,INV0079041,2024-11-28,succeeded,49
SPAY0080789,INV0079042,2024-12-28,succeeded,49
SPAY0080790,INV0079043,2025-01-28,succeeded,49
SPAY0080791,INV0079044,2025-02-28,succeeded,49
SPAY0080792,INV0079045,2025-03-28,succeeded,49
SPAY0080793,INV0079046,2025-04-26,failed,49
SPAY0080794,INV0079046,2025-04-28,succeeded,49
SPAY0080795,INV0079047,2025-05-28,succeeded,49
SPAY0080796,INV0079048,2025-06-28,succeeded,49
SPAY0080797,INV0079049,2025-07-28,succeeded,49
SPAY0080798,INV0079050,2025-08-28,succeeded,49
