account_id,created_at,region,segment,acquisition_channel
A004364,2024-09-26,NA,mid_market,referral
A004365,2025-08-18,NA,SMB,outbound
A004366,2024-11-10,NA,SMB,organic
A004367,2024-06-10,APAC,SMB,outbound
A004368,2023-05-16,LATAM,SMB,outbound
A004369,2023-06-29,APAC,SMB,outbound
A004370,2025-03-19,NA,SMB,referral
A004371,2023-09-07,EMEA,SMB,referral
A004372,2024-03-23,LATAM,SMB,outbound
A004373,2024-12-13,EMEA,SMB,outbound
A004374,2024-02-09,APAC,SMB,outbound
A004375,2023-01-08,LATAM,SMB,paid_search
A004376,2024-07-27,APAC,mid_market,organic
A004377,2024-07-09,LATAM,SMB,paid_search
A004378,2025-09-21,EMEA,SMB,referral
A004379,2024-04-30,APAC,SMB,outbound
A004380,2024-11-19,LATAM,SMB,paid_search
A004381,2023-09-17,EMEA,mid_market,referral
A004382,2025-09-13,LATAM,SMB,partner
A004383,2023-03-14,APAC,mid_market,referral
A004384,2025-08-19,LATAM,SMB,outbound
A004385,2024-03-05,APAC,SMB,referral
A004386,2025-06-07,APAC,SMB,organic
A004387,2023-06-01,LATAM,SMB,partner
A004388,2023-02-17,LATAM,SMB,referral
A004389,2024-10-04,EMEA,SMB,paid_search
A004390,2023-10-15,NA,SMB,partner
A004391,2023-01-26,EMEA,mid_market,referral
A004392,2023-04-06,APAC,SMB,referral
A004393,2023-09-04,EMEA,mid_market,outbound
A004394,2023-04-14,NA,SMB,outbound
A004395,2024-03-19,NA,SMB,organic
A004396,2024-11-06,LATAM,mid_market,organic
A004397,2023-03-12,EMEA,mid_market,outbound
A004398,2023-12-29,NA,SMB,outbound
A004399,2024-11-21,LATAM,SMB,outbound
A004400,2024-10-15,APAC,SMB,outbound
A004401,2023-06-09,APAC,SMB,outbound
A004402,2025-04-16,LATAM,mid_market,outbound
A004403,2023-04-24,EMEA,SMB,paid_search
A004404,2024-04-18,LATAM,SMB,referral
A004405,2024-03-10,LATAM,SMB,paid_search
A004406,2023-09-05,LATAM,SMB,paid_search
A004407,2023-03-12,APAC,enterprise,partner
A004408,2023-07-24,APAC,mid_market,outbound
A004409,2023-08-18,LATAM,SMB,organic
A004410,2024-01-18,NA,SMB,organic
A004411,2023-01-24,LATAM,SMB,partner
A004412,2023-11-04,EMEA,SMB,partner
A004413,2023-10-13,LATAM,SMB,paid_search
A004414,2025-02-24,EMEA,mid_market,partner
A004415,2023-10-14,NA,SMB,outbound
A004416,2024-08-06,APAC,SMB,referral
A004417,2024-07-05,APAC,SMB,referral
A004418,2025-04-13,NA,SMB,referral
A004419,2025-06-12,NA,mid_market,referral
A004420,2025-08-07,APAC,mid_market,partner
A004421,2024-09-30,LATAM,SMB,partner
A004422,2023-07-24,EMEA,SMB,outbound
A004423,2024-05-29,EMEA,mid_market,outbound
A004424,2023-12-30,NA,SMB,partner
A004425,2024-03-26,APAC,mid_market,outbound
A004426,2023-11-20,NA,SMB,partner
A004427,2024-06-22,LATAM,SMB,organic
A004428,2025-03-30,NA,mid_market,organic
A004429,2023-03-27,LATAM,mid_market,referral
A004430,2025-03-09,LATAM,mid_market,partner
A004431,2023-07-01,EMEA,SMB,organic
A004432,2024-01-02,NA,mid_market,referral
A004433,2025-01-22,EMEA,SMB,partner
A004434,2025-01-21,NA,SMB,referral
A004435,2025-06-16,APAC,SMB,referral
A004436,2023-04-08,EMEA,SMB,outbound
A004437,2025-02-12,EMEA,SMB,referral
A004438,2023-01-16,LATAM,SMB,partner
A004439,2023-07-25,APAC,SMB,referral
A004440,2023-09-15,LATAM,SMB,referral
A004441,2024-04-17,APAC,SMB,partner
A004442,2023-02-12,EMEA,SMB,referral
A004443,2025-05-13,EMEA,SMB,partner
A004444,2024-04-14,APAC,mid_market,paid_search
A004445,2025-04-23,LATAM,SMB,outbound
A004446,2024-06-14,LATAM,SMB,paid_search
A004447,2023-10-07,EMEA,mid_market,referral
A004448,2023-07-09,LATAM,SMB,paid_search
A004449,2024-12-30,APAC,SMB,organic
A004450,2024-11-10,APAC,mid_market,organic
A004451,2025-08-17,APAC,SMB,organic
A004452,2025-05-27,EMEA,SMB,referral
A004453,2024-12-18,LATAM,SMB,paid_search
A004454,2023-03-29,NA,SMB,organic
A004455,2024-04-19,NA,mid_market,outbound
A004456,2024-02-20,APAC,SMB,partner
A004457,2024-08-13,LATAM,SMB,paid_search
A004458,2023-09-10,NA,SMB,partner
A004459,2025-06-02,LATAM,mid_market,organic
A004460,2024-03-19,LATAM,SMB,paid_search
A004461,2025-02-16,LATAM,SMB,partner
A004462,2024-12-15,LATAM,enterprise,paid_search
A004463,2025-02-06,EMEA,SMB,organic
A004464,2025-05-24,NA,SMB,referral
A004465,2024-06-07,NA,SMB,partner
A004466,2025-08-02,NA,SMB,referral
A004467,2024-03-22,LATAM,SMB,paid_search
A004468,2024-09-21,LATAM,mid_market,outbound
A004469,2024-04-10,APAC,enterprise,outbound
A004470,2024-11-19,APAC,SMB,partner
A004471,2023-12-08,NA,SMB,referral
A004472,2024-11-14,NA,SMB,referral
A004473,2025-07-18,LATAM,SMB,paid_search
A004474,2025-08-10,NA,mid_market,organic
A004475,2024-12-09,LATAM,SMB,outbound
A004476,2023-06-04,LATAM,SMB,referral
A004477,2023-02-01,APAC,mid_market,referral
A004478,2023-01-06,NA,SMB,paid_search
A004479,2024-01-25,EMEA,mid_market,paid_search
A004480,2024-06-23,EMEA,SMB,partner
A004481,2025-05-01,NA,SMB,partner
A004482,2024-12-07,NA,SMB,partner
A004483,2023-08-17,APAC,SMB,partner
A004484,2024-06-01,LATAM,SMB,paid_search
A004485,2024-11-04,NA,SMB,partner
A004486,2023-10-31,NA,SMB,referral
A004487,2023-06-02,NA,SMB,referral
A004488,2023-05-17,LATAM,mid_market,organic
A004489,2023-10-23,LATAM,SMB,outbound
A004490,2024-01-27,NA,mid_market,referral
A004491,2025-06-16,APAC,enterprise,outbound
A004492,2025-04-14,NA,SMB,partner
A004493,2023-10-13,EMEA,SMB,paid_search
A004494,2023-06-17,EMEA,SMB,outbound
A004495,2024-02-04,APAC,SMB,organic
A004496,2023-09-13,APAC,SMB,organic
A004497,2024-04-27,LATAM,SMB,partner
A004498,2024-06-01,APAC,mid_market,organic
A004499,2023-11-07,NA,SMB,partner
A004500,2023-02-17,EMEA,mid_market,partner
A004501,2025-06-09,APAC,SMB,referral
A004502,2023-01-05,LATAM,SMB,outbound
A004503,2023-02-12,EMEA,mid_market,organic
A004504,2023-07-23,LATAM,SMB,paid_search
A004505,2024-10-13,LATAM,SMB,paid_search
A004506,2024-11-28,LATAM,SMB,partner
A004507,2024-03-29,EMEA,mid_market,referral
A004508,2023-03-02,APAC,mid_market,outbound
A004509,2024-05-19,APAC,mid_market,organic
A004510,2024-01-13,NA,SMB,paid_search
A004511,2024-01-28,NA,SMB,partner
A004512,2023-12-22,LATAM,mid_market,partner
A004513,2025-06-15,LATAM,mid_market,partner
A004514,2023-03-14,EMEA,SMB,outbound
A004515,2023-07-11,APAC,SMB,partner
A004516,2023-10-19,LATAM,SMB,paid_search
A004517,2023-08-20,NA,SMB,partner
A004518,2023-04-04,NA,mid_market,referral
A004519,2023-12-19,LATAM,SMB,organic
A004520,2025-02-08,APAC,mid_market,referral
A004521,2023-05-18,EMEA,SMB,partner
A004522,2024-03-30,APAC,SMB,paid_search
A004523,2023-05-25,EMEA,SMB,partner
A004524,2024-05-24,LATAM,SMB,referral
A004525,2023-06-19,EMEA,SMB,outbound
A004526,2025-07-20,APAC,SMB,paid_search
A004527,2025-06-08,EMEA,SMB,referral
A004528,2023-01-13,LATAM,enterprise,outbound
A004529,2025-08-02,NA,mid_market,referral
A004530,2023-11-14,LATAM,SMB,outbound
A004531,2023-04-01,LATAM,SMB,referral
A004532,2025-06-14,EMEA,SMB,outbound
A004533,2025-07-16,LATAM,mid_market,outbound
A004534,2025-07-20,NA,mid_market,outbound
A004535,2024-09-23,NA,mid_market,paid_search
A004536,2025-09-09,APAC,mid_market,partner
A004537,2024-06-23,LATAM,SMB,organic
A004538,2024-12-17,LATAM,SMB,partner
A004539,2025-06-29,APAC,SMB,referral
A004540,2024-10-01,APAC,SMB,organic
A004541,2023-05-03,NA,enterprise,partner
A004542,2023-11-27,APAC,SMB,paid_search
A004543,2023-10-01,APAC,SMB,outbound
A004544,2023-02-02,APAC,SMB,outbound
A004545,2025-09-10,EMEA,SMB,partner
A004546,2023-05-25,NA,SMB,partner
A004547,2024-12-04,EMEA,mid_market,partner
A004548,2023-05-23,NA,mid_market,outbound
A004549,2024-12-25,LATAM,SMB,organic
A004550,2024-01-21,LATAM,SMB,partner
A004551,2025-07-16,LATAM,SMB,partner
A004552,2024-10-24,APAC,mid_market,organic
A004553,2024-04-03,EMEA,SMB,organic
A004554,2024-11-16,EMEA,mid_market,paid_search
A004555,2024-11-29,LATAM,SMB,partner
A004556,2023-10-09,EMEA,mid_market,paid_search
A004557,2024-07-04,EMEA,SMB,organic
A004558,2025-06-12,EMEA,SMB,paid_search
A004559,2025-05-07,NA,SMB,paid_search
A004560,2024-04-16,APAC,SMB,organic
A004561,2024-02-23,NA,SMB,referral
A004562,2023-11-02,EMEA,SMB,partner
A004563,2024-04-17,EMEA,SMB,organic
A004564,2025-03-22,APAC,SMB,partner
A004565,2024-07-01,EMEA,SMB,organic
A004566,2023-01-04,EMEA,SMB,partner
A004567,2024-12-23,APAC,mid_market,referral
A004568,2024-03-05,APAC,SMB,organic
A004569,2025-04-15,NA,SMB,referral
A004570,2023-07-10,NA,SMB,partner
A004571,2023-03-16,LATAM,SMB,organic
A004572,2024-08-23,APAC,SMB,partner
A004573,2025-09-08,LATAM,SMB,referral
A004574,2025-03-21,LATAM,SMB,organic
A004575,2023-04-08,NA,mid_market,outbound
A004576,2023-03-23,APAC,SMB,paid_search
A004577,2025-03-26,NA,SMB,paid_search
A004578,2023-08-23,APAC,SMB,referral
A004579,2024-01-05,APAC,SMB,partner
A004580,2023-11-05,EMEA,SMB,outbound
A004581,2025-06-28,LATAM,SMB,referral
A004582,2023-01-02,APAC,SMB,paid_search
A004583,2025-06-25,APAC,mid_market,referral
A004584,2025-01-20,APAC,SMB,partner
A004585,2025-01-11,APAC,mid_market,partner
A004586,2023-03-21,NA,SMB,outbound
A004587,2024-07-06,NA,SMB,referral
A004588,2024-03-25,LATAM,SMB,paid_search
A004589,2024-11-27,EMEA,SMB,paid_search
A004590,2025-06-17,EMEA,SMB,referral
A004591,2023-11-06,EMEA,enterprise,organic
A004592,2025-07-14,LATAM,SMB,paid_search
A004593,2025-06-06,LATAM,mid_market,paid_search
A004594,2024-08-15,NA,SMB,partner
A004595,2024-03-08,EMEA,SMB,organic
A004596,2024-02-12,NA,SMB,referral
A004597,2025-02-13,NA,mid_market,paid_search
A004598,2024-09-01,EMEA,mid_market,partner
A004599,2024-12-17,APAC,SMB,paid_search
A004600,2024-05-25,LATAM,mid_market,outbound
A004601,2023-10-18,NA,SMB,organic
A004602,2023-04-04,EMEA,SMB,partner
A004603,2023-04-25,APAC,SMB,referral
A004604,2023-10-26,EMEA,SMB,referral
A004605,2024-10-31,NA,SMB,organic
A004606,2024-11-26,LATAM,SMB,outbound
A004607,2023-10-07,NA,SMB,partner
A004608,2023-11-04,EMEA,SMB,outbound
A004609,2023-04-15,LATAM,SMB,outbound
A004610,2024-04-07,NA,mid_market,outbound
A004611,2025-01-03,APAC,SMB,outbound
A004612,2023-10-02,LATAM,mid_market,referral
A004613,2024-06-09,NA,SMB,paid_search
A004614,2023-09-13,NA,SMB,outbound
A004615,2023-01-21,APAC,mid_market,partner
A004616,2023-05-13,APAC,SMB,outbound
A004617,2024-09-05,NA,SMB,paid_search
A004618,2024-02-09,EMEA,mid_market,referral
A004619,2023-11-23,LATAM,SMB,partner
A004620,2024-07-29,NA,SMB,referral
A004621,2025-06-28,APAC,SMB,outbound
A004622,2024-12-07,EMEA,SMB,organic
A004623,2024-08-24,EMEA,SMB,partner
A004624,2024-03-27,NA,mid_market,outbound
A004625,2024-02-13,EMEA,SMB,paid_search
A004626,2025-08-01,NA,mid_market,referral
A004627,2023-08-12,EMEA,SMB,outbound
A004628,2023-04-07,APAC,SMB,partner
A004629,2024-09-01,LATAM,SMB,outbound
A004630,2024-10-04,EMEA,SMB,partner
A004631,2024-03-26,EMEA,enterprise,outbound
A004632,2025-05-12,NA,SMB,referral
A004633,2023-07-07,EMEA,SMB,partner
A004634,2025-03-07,EMEA,SMB,paid_search
A004635,2024-11-17,APAC,SMB,paid_search
A004636,2025-04-03,LATAM,mid_market,partner
A004637,2025-06-21,EMEA,SMB,referral
A004638,2023-08-17,LATAM,SMB,partner
A004639,2024-11-27,EMEA,SMB,outbound
A004640,2023-12-11,EMEA,SMB,paid_search
A004641,2024-09-05,LATAM,SMB,outbound
A004642,2023-08-24,LATAM,SMB,outbound
A004643,2024-02-09,LATAM,SMB,partner
A004644,2024-10-14,EMEA,SMB,organic
A004645,2023-09-05,APAC,SMB,paid_search
A004646,2025-08-08,APAC,SMB,organic
A004647,2024-01-11,APAC,SMB,organic
A004648,2025-03-18,LATAM,SMB,referral
A004649,2023-03-23,NA,mid_market,partner
A004650,2024-09-16,NA,mid_market,partner
A004651,2023-10-11,EMEA,SMB,partner
A004652,2024-03-19,LATAM,SMB,organic
A004653,2024-03-29,APAC,enterprise,referral
A004654,2023-01-22,LATAM,enterprise,referral
A004655,2024-01-23,NA,SMB,partner
A004656,2024-01-06,APAC,SMB,referral
A004657,2023-09-10,NA,SMB,organic
A004658,2024-02-24,NA,SMB,referral
A004659,2023-05-24,NA,SMB,partner
A004660,2023-08-31,APAC,enterprise,outbound
A004661,2023-10-21,EMEA,SMB,paid_search
A004662,2023-03-08,APAC,SMB,organic
A004663,2024-07-28,LATAM,SMB,organic
A004664,2023-09-03,EMEA,SMB,partner
A004665,2024-01-14,NA,mid_market,organic
A004666,2024-02-26,EMEA,mid_market,referral
A004667,2023-07-06,LATAM,SMB,partner
A004668,2025-08-20,APAC,mid_market,referral
A004669,2023-07-02,NA,enterprise,outbound
A004670,2024-04-12,LATAM,mid_market,partner
A004671,2023-07-21,NA,SMB,organic
A004672,2024-07-17,EMEA,SMB,organic
A004673,2024-10-31,EMEA,mid_market,referral
A004674,2024-05-29,APAC,mid_market,outbound
A004675,2025-07-21,EMEA,SMB,partner
A004676,2025-09-05,EMEA,SMB,partner
A004677,2025-04-01,APAC,mid_market,organic
A004678,2024-01-25,EMEA,SMB,outbound
A004679,2025-01-22,LATAM,SMB,organic
A004680,2025-08-23,APAC,SMB,organic
A004681,2024-03-25,LATAM,mid_market,paid_search
A004682,2024-01-10,LATAM,mid_market,partner
A004683,2025-05-05,EMEA,SMB,outbound
A004684,2023-01-01,EMEA,mid_market,paid_search
A004685,2024-03-15,NA,SMB,referral
A004686,2023-01-01,LATAM,SMB,organic
A004687,2023-12-31,LATAM,SMB,referral
A004688,2023-11-15,APAC,SMB,outbound
A004689,2023-07-24,NA,SMB,outbound
A004690,2024-12-05,NA,SMB,paid_search
A004691,2024-04-23,NA,SMB,partner
A004692,2024-03-17,APAC,SMB,paid_search
A004693,2025-08-15,LATAM,SMB,partner
A004694,2024-08-08,NA,enterprise,outbound
A004695,2024-11-21,APAC,SMB,organic
A004696,2023-11-19,NA,SMB,referral
A004697,2023-10-17,LATAM,SMB,outbound
A004698,2023-07-16,NA,enterprise,referral
A004699,2025-09-26,LATAM,SMB,partner
A004700,2023-08-30,APAC,mid_market,paid_search
A004701,2024-12-02,NA,SMB,paid_search
A004702,2024-07-05,EMEA,enterprise,referral
A004703,2024-05-02,NA,SMB,paid_search
A004704,2024-12-29,EMEA,SMB,paid_search
A004705,2024-05-12,LATAM,SMB,outbound
A004706,2025-03-21,EMEA,SMB,partner
A004707,2025-01-05,APAC,mid_market,outbound
A004708,2025-02-25,EMEA,SMB,paid_search
A004709,2024-05-15,LATAM,SMB,outbound
A004710,2024-07-25,LATAM,SMB,referral
A004711,2025-07-02,NA,enterprise,referral
A004712,2025-01-16,NA,mid_market,partner
A004713,2025-08-30,APAC,SMB,partner
A004714,2023-09-21,APAC,SMB,referral
A004715,2025-07-23,LATAM,SMB,organic
A004716,2025-01-23,NA,SMB,outbound
A004717,2024-01-17,NA,enterprise,paid_search
A004718,2024-11-19,APAC,SMB,partner
A004719,2023-03-08,EMEA,SMB,organic
A004720,2024-03-26,NA,SMB,outbound
A004721,2024-01-24,APAC,SMB,paid_search
A004722,2025-06-02,NA,SMB,partner
A004723,2024-09-09,APAC,SMB,referral
A004724,2024-06-13,NA,mid_market,paid_search
A004725,2023-10-07,EMEA,SMB,referral
A004726,2024-04-19,NA,SMB,organic
A004727,2023-01-27,APAC,SMB,organic
A004728,2023-06-05,NA,SMB,paid_search
A004729,2025-02-20,APAC,mid_market,organic
A004730,2023-05-04,LATAM,SMB,referral
A004731,2023-06-30,NA,enterprise,outbound
A004732,2023-05-14,NA,SMB,referral
A004733,2025-04-10,APAC,SMB,paid_search
A004734,2023-08-26,NA,SMB,referral
A004735,2023-06-21,NA,mid_market,partner
A004736,2023-09-11,EMEA,SMB,referral
A004737,2023-06-10,EMEA,SMB,referral
A004738,2024-12-12,APAC,SMB,partner
A004739,2023-09-07,APAC,mid_market,organic
A004740,2023-12-16,LATAM,mid_market,outbound
A004741,2023-07-21,LATAM,enterprise,partner
A004742,2025-05-13,EMEA,mid_market,outbound
A004743,2023-08-11,EMEA,SMB,organic
A004744,2024-08-24,LATAM,SMB,outbound
A004745,2023-04-21,NA,SMB,partner
A004746,2024-05-27,APAC,mid_market,partner
A004747,2023-02-10,LATAM,SMB,partner
A004748,2024-09-27,NA,mid_market,partner
A004749,2024-09-18,NA,SMB,paid_search
A004750,2025-05-16,LATAM,mid_market,organic
A004751,2025-05-07,LATAM,SMB,partner
A004752,2025-09-13,EMEA,SMB,organic
A004753,2024-03-06,APAC,SMB,partner
A004754,2023-09-14,EMEA,SMB,partner
A004755,2024-04-28,NA,SMB,organic
A004756,2023-10-18,APAC,mid_market,partner
A004757,2025-01-17,LATAM,mid_market,referral
A004758,2023-02-11,LATAM,mid_market,outbound
A004759,2025-08-16,NA,SMB,organic
A004760,2025-02-01,NA,enterprise,referral
A004761,2024-09-23,NA,SMB,referral
A004762,2025-04-13,EMEA,SMB,paid_search
A004763,2023-01-05,NA,SMB,referral
A004764,2024-05-17,LATAM,SMB,paid_search
A004765,2024-09-06,APAC,mid_market,organic
A004766,2024-01-05,LATAM,mid_market,paid_search
A004767,2025-03-22,APAC,enterprise,referral
A004768,2024-12-25,NA,SMB,organic
A004769,2024-08-21,LATAM,enterprise,outbound
A004770,2025-07-14,NA,enterprise,referral
A004771,2023-02-22,LATAM,mid_market,outbound
A004772,2023-10-29,EMEA,SMB,paid_search
A004773,2024-04-12,APAC,SMB,paid_search
A004774,2024-07-24,LATAM,SMB,referral
A004775,2025-01-04,APAC,SMB,referral
A004776,2023-01-14,EMEA,SMB,outbound
A004777,2024-10-15,LATAM,SMB,organic
A004778,2023-10-19,LATAM,SMB,partner
A004779,2025-03-11,LATAM,SMB,partner
A004780,2024-04-15,LATAM,mid_market,referral
A004781,2024-09-06,NA,SMB,referral
A004782,2025-09-19,APAC,SMB,outbound
A004783,2024-10-27,NA,SMB,referral
A004784,2025-04-28,EMEA,SMB,paid_search
A004785,2023-09-01,EMEA,SMB,organic
A004786,2024-03-25,APAC,mid_market,organic
A004787,2025-08-29,LATAM,SMB,outbound
A004788,2024-10-12,APAC,SMB,partner
A004789,2024-01-19,EMEA,SMB,paid_search
A004790,2024-08-17,LATAM,SMB,referral
A004791,2023-08-28,NA,SMB,outbound
A004792,2023-09-14,APAC,SMB,paid_search
A004793,2024-05-04,APAC,SMB,partner
A004794,2023-04-26,EMEA,SMB,paid_search
A004795,2023-02-15,NA,SMB,outbound
A004796,2024-10-04,NA,SMB,partner
A004797,2024-06-04,APAC,mid_market,referral
A004798,2025-03-08,LATAM,SMB,organic
A004799,2024-10-07,APAC,SMB,paid_search
A004800,2025-09-25,NA,SMB,organic
A004801,2025-08-11,NA,mid_market,organic
A004802,2023-04-06,NA,SMB,partner
A004803,2024-05-16,APAC,mid_market,partner
A004804,2025-03-10,APAC,SMB,referral
A004805,2024-05-15,APAC,SMB,organic
A004806,2023-04-07,LATAM,SMB,referral
A004807,2024-09-13,LATAM,SMB,organic
A004808,2025-05-24,APAC,SMB,outbound
A004809,2024-11-29,APAC,SMB,paid_search
A004810,2025-04-06,NA,mid_market,outbound
A004811,2023-12-19,NA,mid_market,partner
A004812,2023-08-04,APAC,SMB,partner
A004813,2023-07-29,APAC,SMB,partner
A004814,2025-09-15,EMEA,SMB,partner
A004815,2025-08-29,APAC,enterprise,paid_search
A004816,2023-06-06,APAC,SMB,referral
A004817,2025-06-16,NA,enterprise,organic
A004818,2024-10-09,EMEA,SMB,referral
A004819,2023-06-14,APAC,SMB,organic
A004820,2025-09-01,EMEA,SMB,outbound
A004821,2024-07-21,LATAM,SMB,paid_search
A004822,2025-06-03,LATAM,SMB,referral
A004823,2025-03-17,EMEA,SMB,organic
A004824,2023-12-11,LATAM,SMB,partner
A004825,2023-04-06,LATAM,mid_market,organic
A004826,2024-01-22,NA,SMB,organic
A004827,2023-08-08,NA,SMB,partner
A004828,2025-04-27,APAC,mid_market,organic
A004829,2024-01-15,NA,mid_market,organic
A004830,2024-06-30,APAC,SMB,partner
A004831,2023-10-09,APAC,SMB,outbound
A004832,2024-11-30,LATAM,SMB,referral
A004833,2025-09-02,NA,SMB,referral
A004834,2025-09-14,EMEA,SMB,partner
A004835,2025-01-04,APAC,enterprise,referral
A004836,2025-08-10,NA,SMB,paid_search
A004837,2024-09-20,APAC,SMB,referral
A004838,2024-08-08,LATAM,enterprise,partner
A004839,2024-10-05,APAC,mid_market,partner
A004840,2023-11-20,EMEA,SMB,referral
A004841,2024-12-11,NA,mid_market,partner
A004842,2025-04-20,LATAM,SMB,organic
A004843,2023-02-08,NA,SMB,paid_search
A004844,2024-03-19,APAC,mid_market,partner
A004845,2023-02-16,EMEA,SMB,referral
A004846,2025-05-02,LATAM,SMB,organic
A004847,2023-08-23,EMEA,SMB,outbound
A004848,2023-12-21,NA,SMB,partner
A004849,2024-05-05,EMEA,mid_market,organic
A004850,2024-01-02,NA,mid_market,outbound
A004851,2024-01-30,LATAM,SMB,partner
A004852,2023-07-21,APAC,SMB,referral
A004853,2024-06-15,APAC,mid_market,paid_search
A004854,2023-05-28,NA,SMB,referral
A004855,2023-08-29,EMEA,enterprise,organic
A004856,2024-02-29,NA,SMB,referral
A004857,2024-11-11,EMEA,SMB,outbound
A004858,2024-02-08,LATAM,SMB,paid_search
A004859,2025-05-30,APAC,mid_market,paid_search
A004860,2023-10-24,LATAM,SMB,referral
A004861,2025-02-08,EMEA,SMB,organic
A004862,2023-08-19,NA,SMB,partner
A004863,2024-01-09,LATAM,SMB,organic
A004864,2025-02-11,EMEA,mid_market,paid_search
A004865,2024-07-13,NA,mid_market,organic
A004866,2024-08-13,NA,mid_market,referral
A004867,2024-08-09,NA,SMB,partner
A004868,2023-11-21,NA,mid_market,organic
A004869,2023-10-21,NA,SMB,partner
A004870,2023-04-06,NA,SMB,partner
A004871,2024-09-09,APAC,mid_market,paid_search
A004872,2024-02-18,NA,SMB,outbound
A004873,2025-04-15,NA,SMB,partner
A004874,2024-04-20,EMEA,mid_market,outbound
A004875,2023-09-01,APAC,SMB,paid_search
A004876,2023-04-01,NA,enterprise,partner
A004877,2023-02-01,APAC,SMB,paid_search
A004878,2025-06-24,NA,mid_market,partner
A004879,2023-07-13,LATAM,SMB,paid_search
A004880,2025-05-15,LATAM,SMB,organic
A004881,2024-07-20,NA,SMB,outbound
A004882,2024-02-06,NA,enterprise,referral
A004883,2025-09-08,LATAM,SMB,outbound
A004884,2025-05-14,LATAM,mid_market,paid_search
A004885,2024-04-08,APAC,mid_market,organic
A004886,2025-04-10,LATAM,SMB,outbound
A004887,2024-08-12,APAC,SMB,partner
A004888,2023-12-20,LATAM,SMB,referral
A004889,2023-04-23,APAC,SMB,organic
A004890,2023-06-07,NA,mid_market,outbound
A004891,2025-07-01,NA,SMB,organic
A004892,2024-05-02,EMEA,SMB,paid_search
A004893,2023-11-27,LATAM,SMB,referral
A004894,2025-02-16,LATAM,enterprise,referral
A004895,2023-10-22,APAC,SMB,partner
A004896,2024-04-22,APAC,SMB,referral
A004897,2023-06-22,LATAM,SMB,paid_search
A004898,2025-05-20,NA,SMB,referral
A004899,2023-01-27,NA,mid_market,outbound
A004900,2023-03-06,LATAM,SMB,referral
A004901,2024-07-18,EMEA,SMB,organic
A004902,2024-07-04,LATAM,mid_market,referral
A004903,2025-05-17,LATAM,mid_market,partner
A004904,2023-02-13,APAC,mid_market,paid_search
A004905,2024-04-06,NA,SMB,organic
A004906,2024-11-27,EMEA,SMB,partner
A004907,2025-07-08,NA,SMB,paid_search
A004908,2023-12-26,LATAM,SMB,referral
A004909,2023-10-19,NA,SMB,outbound
A004910,2023-12-07,APAC,SMB,outbound
A004911,2023-03-28,APAC,mid_market,outbound
A004912,2023-01-13,LATAM,SMB,partner
A004913,2023-03-31,LATAM,SMB,paid_search
A004914,2025-08-13,EMEA,SMB,referral
A004915,2024-12-17,NA,SMB,outbound
A004916,2024-11-01,LATAM,mid_market,paid_search
